ticket_id,account_id,subject,priority,status,created_at,resolved_at,category
TKT-4e9280b3,ACC-554,API v2 access,low,resolved,2025-06-01T14:00:00,2025-06-05T13:00:00,feature_request
TKT-9d0bed55,ACC-558,API v2 access,critical,open,2025-05-28T14:00:00,,feature_request
TKT-6f28129d,ACC-559,Data duplication in reports,medium,resolved,2025-05-14T14:00:00,2025-05-20T23:00:00,bug
TKT-8960b2c8,ACC-559,API v2 access,high,resolved,2025-04-29T14:00:00,2025-05-04T17:00:00,feature_request
TKT-a213035d,ACC-559,Billing cycle question,medium,open,2025-06-21T14:00:00,,billing
TKT-5565a7c7,ACC-559,Incorrect invoice amount,medium,resolved,2025-05-06T14:00:00,2025-05-12T23:00:00,billing
TKT-6ec6f127,ACC-560,Billing cycle question,high,open,2025-05-12T14:00:00,,billing
TKT-87649ae8,ACC-560,Missing overage charges,critical,resolved,2025-05-19T14:00:00,2025-05-21T03:00:00,billing
TKT-2b50a65d,ACC-560,Data sync failure,critical,open,2025-06-04T14:00:00,,technical
TKT-bd181e72,ACC-560,Incorrect usage metrics,critical,in_progress,2025-06-10T14:00:00,,bug
TKT-49a48e30,ACC-560,Dashboard not loading,high,resolved,2025-07-01T14:00:00,2025-07-03T00:00:00,bug
TKT-6ef5d8dc,ACC-560,Data duplication in reports,medium,resolved,2025-07-05T14:00:00,2025-07-09T23:00:00,bug
TKT-f7aff2a0,ACC-560,Billing cycle question,medium,resolved,2025-05-09T14:00:00,2025-05-09T19:00:00,billing
TKT-fc41becc,ACC-560,Missing overage charges,high,resolved,2025-06-25T14:00:00,2025-07-02T10:00:00,billing
TKT-18a7efcd,ACC-560,Incorrect invoice amount,critical,resolved,2025-05-29T14:00:00,2025-06-03T13:00:00,billing
TKT-89f7956c,ACC-560,Payment processing issue,medium,open,2025-06-17T14:00:00,,billing
TKT-fff01223,ACC-560,Payment processing issue,high,resolved,2025-05-29T14:00:00,2025-06-01T04:00:00,billing
TKT-f4fe65fc,ACC-560,Incorrect invoice amount,high,resolved,2025-05-21T14:00:00,2025-05-24T13:00:00,billing
TKT-ce297e77,ACC-560,Authentication error,high,open,2025-05-24T14:00:00,,technical
TKT-819dbb1a,ACC-560,Authentication error,high,resolved,2025-05-31T14:00:00,2025-06-05T04:00:00,technical
TKT-e4eca7b8,ACC-561,Incorrect invoice amount,high,resolved,2025-05-16T14:00:00,2025-05-21T07:00:00,billing
TKT-44b3b185,ACC-561,Integration setup help,high,resolved,2025-06-21T14:00:00,2025-06-24T02:00:00,onboarding
TKT-7522ff1b,ACC-561,API v2 access,low,resolved,2025-06-27T14:00:00,2025-07-04T04:00:00,feature_request
TKT-d60c74d3,ACC-561,API latency spike,medium,in_progress,2025-06-25T14:00:00,,technical
TKT-fd3076bf,ACC-562,API latency spike,critical,resolved,2025-04-27T14:00:00,2025-04-28T22:00:00,technical
TKT-91066d8e,ACC-562,Migration assistance,high,resolved,2025-05-26T14:00:00,2025-05-29T16:00:00,onboarding
TKT-25a10e33,ACC-562,Custom dashboard request,medium,resolved,2025-05-19T14:00:00,2025-05-22T08:00:00,feature_request
TKT-6ade3d81,ACC-562,Team training request,medium,resolved,2025-06-05T14:00:00,2025-06-12T03:00:00,onboarding
TKT-c44e7049,ACC-563,Billing cycle question,low,resolved,2025-05-01T14:00:00,2025-05-06T13:00:00,billing
TKT-e7b04255,ACC-563,Custom dashboard request,medium,resolved,2025-06-18T14:00:00,2025-06-18T18:00:00,feature_request
TKT-42a56de2,ACC-564,SSO integration,low,resolved,2025-05-25T14:00:00,2025-05-25T19:00:00,feature_request
TKT-17c6820b,ACC-564,Data duplication in reports,high,resolved,2025-06-14T14:00:00,2025-06-19T05:00:00,bug
TKT-1c0851a3,ACC-564,Migration assistance,low,in_progress,2025-05-23T14:00:00,,onboarding
TKT-e22c4de5,ACC-565,Documentation question,high,in_progress,2025-04-30T14:00:00,,onboarding
TKT-68177932,ACC-565,Data duplication in reports,critical,resolved,2025-05-28T14:00:00,2025-05-29T15:00:00,bug
TKT-3bf3f6c9,ACC-565,Migration assistance,medium,open,2025-04-29T14:00:00,,onboarding
TKT-752563ae,ACC-565,API latency spike,high,open,2025-05-31T14:00:00,,technical
TKT-589da645,ACC-565,Data duplication in reports,high,resolved,2025-05-29T14:00:00,2025-05-31T18:00:00,bug
TKT-a76d6905,ACC-565,Data duplication in reports,high,resolved,2025-05-28T14:00:00,2025-06-01T07:00:00,bug
TKT-3cf692bb,ACC-566,Migration assistance,critical,open,2025-05-09T14:00:00,,onboarding
TKT-a64c5005,ACC-566,API v2 access,high,open,2025-05-22T14:00:00,,feature_request
TKT-dbd7129e,ACC-566,API v2 access,high,in_progress,2025-07-04T14:00:00,,feature_request
TKT-b7c40158,ACC-566,Bulk export capability,low,resolved,2025-07-10T14:00:00,2025-07-10T21:00:00,feature_request
TKT-20093253,ACC-567,Rate limiting issue,medium,in_progress,2025-05-02T14:00:00,,technical
TKT-a7a9b246,ACC-567,Billing cycle question,high,resolved,2025-06-19T14:00:00,2025-06-25T12:00:00,billing
TKT-f67a348e,ACC-567,SSO integration,medium,resolved,2025-05-30T14:00:00,2025-06-01T19:00:00,feature_request
TKT-40d30840,ACC-567,Custom dashboard request,critical,in_progress,2025-06-14T14:00:00,,feature_request
TKT-1f8c04ea,ACC-568,Payment processing issue,low,resolved,2025-05-13T14:00:00,2025-05-19T20:00:00,billing
TKT-9934f914,ACC-570,Dashboard not loading,medium,resolved,2025-07-07T14:00:00,2025-07-11T22:00:00,bug
TKT-e2239aa4,ACC-570,API v2 access,low,resolved,2025-06-16T14:00:00,2025-06-18T14:00:00,feature_request
TKT-b6ee8a4e,ACC-571,Payment processing issue,low,resolved,2025-05-19T14:00:00,2025-05-25T09:00:00,billing
TKT-878f89cd,ACC-571,Billing cycle question,medium,resolved,2025-06-19T14:00:00,2025-06-19T16:00:00,billing
TKT-a05a4706,ACC-571,Incorrect usage metrics,low,resolved,2025-05-12T14:00:00,2025-05-18T00:00:00,bug
TKT-c59ca27d,ACC-573,API v2 access,low,resolved,2025-06-24T14:00:00,2025-06-30T08:00:00,feature_request
TKT-1a33a9ba,ACC-573,API v2 access,low,resolved,2025-06-29T14:00:00,2025-07-05T14:00:00,feature_request
TKT-655a5abf,ACC-573,Documentation question,medium,resolved,2025-07-04T14:00:00,2025-07-09T22:00:00,onboarding
TKT-43b65811,ACC-573,API v2 access,low,resolved,2025-06-13T14:00:00,2025-06-18T23:00:00,feature_request
TKT-d19c58f8,ACC-574,API latency spike,medium,resolved,2025-06-17T14:00:00,2025-06-21T22:00:00,technical
TKT-b03a5ae6,ACC-574,API v2 access,low,open,2025-06-23T14:00:00,,feature_request
TKT-ff6f8717,ACC-576,Custom dashboard request,high,open,2025-06-28T14:00:00,,feature_request
TKT-67b80981,ACC-577,API v2 access,medium,in_progress,2025-06-25T14:00:00,,feature_request
TKT-7dc8fdd0,ACC-577,Data sync failure,low,open,2025-06-07T14:00:00,,technical
TKT-341dce33,ACC-578,Bulk export capability,medium,resolved,2025-07-07T14:00:00,2025-07-13T20:00:00,feature_request
TKT-c37efe1e,ACC-579,API latency spike,high,resolved,2025-07-08T14:00:00,2025-07-11T18:00:00,technical
TKT-781e66b7,ACC-579,Billing cycle question,low,resolved,2025-06-07T14:00:00,2025-06-08T12:00:00,billing
TKT-2ca0fb39,ACC-579,Billing cycle question,low,resolved,2025-05-05T14:00:00,2025-05-05T18:00:00,billing
TKT-f46d34b2,ACC-580,Export file corrupted,medium,resolved,2025-05-17T14:00:00,2025-05-20T22:00:00,bug
TKT-00b0610c,ACC-580,Documentation question,medium,resolved,2025-06-30T14:00:00,2025-07-06T01:00:00,onboarding
TKT-fa3a2533,ACC-580,SSO integration,medium,resolved,2025-07-02T14:00:00,2025-07-09T00:00:00,feature_request
TKT-1386b8db,ACC-580,Billing cycle question,high,in_progress,2025-05-10T14:00:00,,billing
TKT-e5fbf70e,ACC-582,Missing overage charges,low,resolved,2025-07-06T14:00:00,2025-07-10T06:00:00,billing
TKT-15b8815b,ACC-582,API v2 access,medium,resolved,2025-05-01T14:00:00,2025-05-03T04:00:00,feature_request
TKT-c4bdadac,ACC-582,Incorrect invoice amount,critical,resolved,2025-07-04T14:00:00,2025-07-08T21:00:00,billing
TKT-5c725082,ACC-582,API v2 access,critical,resolved,2025-05-25T14:00:00,2025-05-30T03:00:00,feature_request
TKT-5b3f037a,ACC-585,Payment processing issue,low,resolved,2025-05-15T14:00:00,2025-05-22T01:00:00,billing
TKT-00daf376,ACC-585,Authentication error,high,resolved,2025-06-21T14:00:00,2025-06-27T06:00:00,technical
TKT-036f42d1,ACC-586,Authentication error,critical,resolved,2025-05-01T14:00:00,2025-05-06T20:00:00,technical
TKT-ce4a4628,ACC-586,API v2 access,medium,in_progress,2025-05-19T14:00:00,,feature_request
TKT-8e040899,ACC-587,Export file corrupted,medium,resolved,2025-06-16T14:00:00,2025-06-21T15:00:00,bug
TKT-6c5f0b87,ACC-588,Bulk export capability,medium,resolved,2025-07-09T14:00:00,2025-07-14T03:00:00,feature_request
TKT-0d2fe3c4,ACC-588,Documentation question,critical,in_progress,2025-05-14T14:00:00,,onboarding
TKT-32a81654,ACC-589,Bulk export capability,high,in_progress,2025-05-04T14:00:00,,feature_request
TKT-e5c2a740,ACC-589,API v2 access,low,resolved,2025-04-29T14:00:00,2025-04-30T11:00:00,feature_request
TKT-79a2e07c,ACC-590,Data duplication in reports,medium,resolved,2025-05-30T14:00:00,2025-06-03T07:00:00,bug
TKT-3c4ced56,ACC-590,Integration setup help,medium,resolved,2025-06-26T14:00:00,2025-06-30T04:00:00,onboarding
TKT-55ddc318,ACC-590,Incorrect usage metrics,high,resolved,2025-06-04T14:00:00,2025-06-06T21:00:00,bug
TKT-e8335067,ACC-591,Authentication error,medium,open,2025-05-13T14:00:00,,technical
TKT-78f87d1f,ACC-591,Data sync failure,low,resolved,2025-05-15T14:00:00,2025-05-16T13:00:00,technical
TKT-e0caee21,ACC-591,Authentication error,low,resolved,2025-05-04T14:00:00,2025-05-11T03:00:00,technical
TKT-a41aa50e,ACC-594,Authentication error,medium,resolved,2025-07-02T14:00:00,2025-07-03T01:00:00,technical
TKT-3fcd5899,ACC-595,Incorrect invoice amount,medium,resolved,2025-05-26T14:00:00,2025-05-27T09:00:00,billing
TKT-6134d378,ACC-596,Incorrect invoice amount,high,resolved,2025-06-28T14:00:00,2025-06-29T13:00:00,billing
TKT-713701cd,ACC-596,Migration assistance,medium,resolved,2025-05-15T14:00:00,2025-05-20T00:00:00,onboarding
TKT-a4a7337e,ACC-597,Integration setup help,high,resolved,2025-05-02T14:00:00,2025-05-03T14:00:00,onboarding
TKT-c5e13509,ACC-597,Dashboard not loading,medium,resolved,2025-07-10T14:00:00,2025-07-11T20:00:00,bug
TKT-99cc998e,ACC-598,Incorrect invoice amount,medium,resolved,2025-06-26T14:00:00,2025-06-27T21:00:00,billing
TKT-ca68dd84,ACC-598,Documentation question,high,open,2025-05-29T14:00:00,,onboarding
TKT-ab07d494,ACC-598,Documentation question,low,open,2025-06-09T14:00:00,,onboarding
TKT-d9a8f841,ACC-599,API latency spike,high,resolved,2025-07-07T14:00:00,2025-07-08T15:00:00,technical
TKT-7858cb7c,ACC-599,Incorrect invoice amount,high,open,2025-06-23T14:00:00,,billing
TKT-a87a55ae,ACC-600,Integration setup help,low,in_progress,2025-05-09T14:00:00,,onboarding
TKT-ed016503,ACC-600,Export file corrupted,low,resolved,2025-06-14T14:00:00,2025-06-20T09:00:00,bug
TKT-4e61fa33,ACC-600,Payment processing issue,low,resolved,2025-06-09T14:00:00,2025-06-14T15:00:00,billing
TKT-b60f2d58,ACC-601,API latency spike,high,resolved,2025-05-25T14:00:00,2025-05-29T01:00:00,technical
TKT-279531aa,ACC-601,Incorrect invoice amount,high,resolved,2025-05-20T14:00:00,2025-05-26T20:00:00,billing
TKT-02995962,ACC-602,Billing cycle question,medium,open,2025-06-29T14:00:00,,billing
TKT-a3c5a1f0,ACC-602,SSO integration,high,resolved,2025-06-13T14:00:00,2025-06-17T08:00:00,feature_request
TKT-28f7b6d2,ACC-602,Team training request,low,in_progress,2025-05-09T14:00:00,,onboarding
TKT-336e7da0,ACC-603,Missing overage charges,critical,resolved,2025-05-01T14:00:00,2025-05-06T20:00:00,billing
TKT-30a3b91d,ACC-603,Rate limiting issue,medium,in_progress,2025-06-20T14:00:00,,technical
TKT-e8ee7a8e,ACC-603,Authentication error,critical,resolved,2025-05-12T14:00:00,2025-05-12T16:00:00,technical
TKT-9e09fb34,ACC-603,Dashboard not loading,high,in_progress,2025-06-03T14:00:00,,bug
TKT-59a5cf4b,ACC-603,API latency spike,high,resolved,2025-05-21T14:00:00,2025-05-27T06:00:00,technical
TKT-8806b7a0,ACC-603,Missing overage charges,high,resolved,2025-04-29T14:00:00,2025-05-05T10:00:00,billing
TKT-7f99fef7,ACC-603,Incorrect usage metrics,high,open,2025-04-28T14:00:00,,bug
TKT-b7a953c4,ACC-603,Data sync failure,high,open,2025-06-04T14:00:00,,technical
TKT-5ad46804,ACC-603,Billing cycle question,critical,resolved,2025-05-21T14:00:00,2025-05-22T11:00:00,billing
TKT-615e8410,ACC-603,Data duplication in reports,high,resolved,2025-06-18T14:00:00,2025-06-22T15:00:00,bug
TKT-fd73f43d,ACC-603,Incorrect usage metrics,high,resolved,2025-06-21T14:00:00,2025-06-23T06:00:00,bug
TKT-5c7fa658,ACC-603,Dashboard not loading,high,resolved,2025-06-11T14:00:00,2025-06-12T09:00:00,bug
TKT-e3b2814e,ACC-603,Missing overage charges,critical,resolved,2025-05-09T14:00:00,2025-05-10T09:00:00,billing
TKT-3f419508,ACC-603,Data sync failure,high,resolved,2025-05-21T14:00:00,2025-05-26T04:00:00,technical
TKT-39ed19fa,ACC-604,Incorrect invoice amount,medium,resolved,2025-07-06T14:00:00,2025-07-10T11:00:00,billing
TKT-b896a493,ACC-604,Incorrect invoice amount,medium,resolved,2025-05-23T14:00:00,2025-05-27T23:00:00,billing
TKT-6b249b2c,ACC-605,Bulk export capability,high,in_progress,2025-06-10T14:00:00,,feature_request
TKT-2fa03418,ACC-606,Export file corrupted,medium,in_progress,2025-05-05T14:00:00,,bug
TKT-907e1ca8,ACC-607,Missing overage charges,high,resolved,2025-05-19T14:00:00,2025-05-24T21:00:00,billing
TKT-7ec90036,ACC-607,Migration assistance,medium,in_progress,2025-07-10T14:00:00,,onboarding
TKT-ddbf5336,ACC-607,Billing cycle question,low,open,2025-06-14T14:00:00,,billing
TKT-f60668c1,ACC-608,Incorrect invoice amount,low,resolved,2025-05-23T14:00:00,2025-05-24T16:00:00,billing
TKT-2d62b319,ACC-609,API v2 access,medium,resolved,2025-05-08T14:00:00,2025-05-14T20:00:00,feature_request
TKT-77701cfb,ACC-609,Data duplication in reports,low,in_progress,2025-05-01T14:00:00,,bug
TKT-8b3b6b8c,ACC-609,Data duplication in reports,low,open,2025-05-11T14:00:00,,bug
TKT-323313ee,ACC-609,Missing overage charges,medium,open,2025-06-16T14:00:00,,billing
TKT-39339f6d,ACC-610,SSO integration,high,open,2025-04-30T14:00:00,,feature_request
TKT-4c9d1049,ACC-610,Incorrect invoice amount,medium,resolved,2025-05-22T14:00:00,2025-05-26T11:00:00,billing
TKT-e9f47fff,ACC-611,SSO integration,medium,resolved,2025-05-25T14:00:00,2025-05-30T11:00:00,feature_request
TKT-4cf3d984,ACC-611,Bulk export capability,medium,resolved,2025-06-05T14:00:00,2025-06-11T00:00:00,feature_request
TKT-6ce5cfc8,ACC-611,Export file corrupted,low,open,2025-07-10T14:00:00,,bug
TKT-795c9c2a,ACC-611,Documentation question,medium,resolved,2025-06-15T14:00:00,2025-06-21T21:00:00,onboarding
TKT-08cac14a,ACC-612,Dashboard not loading,critical,resolved,2025-04-30T14:00:00,2025-05-03T09:00:00,bug
TKT-ae00d6bb,ACC-612,Authentication error,high,resolved,2025-07-09T14:00:00,2025-07-13T12:00:00,technical
TKT-1b7e4b56,ACC-612,Data duplication in reports,high,open,2025-05-03T14:00:00,,bug
TKT-35943785,ACC-612,Integration setup help,high,resolved,2025-06-16T14:00:00,2025-06-16T17:00:00,onboarding
TKT-e2f5873a,ACC-612,Integration setup help,high,resolved,2025-05-17T14:00:00,2025-05-19T11:00:00,onboarding
TKT-754171f7,ACC-612,Dashboard not loading,critical,resolved,2025-06-24T14:00:00,2025-06-28T23:00:00,bug
TKT-38466089,ACC-613,Data sync failure,high,resolved,2025-05-08T14:00:00,2025-05-10T11:00:00,technical
TKT-e91d529c,ACC-613,Integration setup help,high,resolved,2025-06-27T14:00:00,2025-07-04T06:00:00,onboarding
TKT-4e5d1192,ACC-616,Rate limiting issue,medium,resolved,2025-04-30T14:00:00,2025-05-03T00:00:00,technical
TKT-b4634de9,ACC-616,Incorrect usage metrics,low,resolved,2025-06-13T14:00:00,2025-06-19T06:00:00,bug
TKT-5c3b7312,ACC-619,Payment processing issue,medium,resolved,2025-06-07T14:00:00,2025-06-13T00:00:00,billing
TKT-70da0dc8,ACC-619,Authentication error,medium,resolved,2025-06-26T14:00:00,2025-06-28T23:00:00,technical
TKT-bc8fde9d,ACC-619,Bulk export capability,medium,resolved,2025-05-04T14:00:00,2025-05-05T12:00:00,feature_request
TKT-bf22f590,ACC-621,Dashboard not loading,high,resolved,2025-06-08T14:00:00,2025-06-15T10:00:00,bug
TKT-7b3861c5,ACC-621,SSO integration,medium,open,2025-05-17T14:00:00,,feature_request
TKT-07e0ac0c,ACC-621,Payment processing issue,medium,resolved,2025-06-23T14:00:00,2025-06-30T09:00:00,billing
TKT-5f83da1f,ACC-623,Integration setup help,critical,resolved,2025-06-17T14:00:00,2025-06-19T19:00:00,onboarding
TKT-5b44b2ca,ACC-623,Integration setup help,medium,resolved,2025-05-02T14:00:00,2025-05-06T11:00:00,onboarding
TKT-d22ecf46,ACC-624,Payment processing issue,high,resolved,2025-06-25T14:00:00,2025-06-26T03:00:00,billing
TKT-065c9eba,ACC-624,Documentation question,low,in_progress,2025-05-16T14:00:00,,onboarding
TKT-7ca7b499,ACC-626,Bulk export capability,high,in_progress,2025-05-04T14:00:00,,feature_request
TKT-7f8788dc,ACC-627,Authentication error,low,open,2025-05-25T14:00:00,,technical
TKT-2aeefb22,ACC-627,Incorrect invoice amount,critical,resolved,2025-06-21T14:00:00,2025-06-25T12:00:00,billing
TKT-6f2ab81f,ACC-627,Integration setup help,medium,resolved,2025-05-27T14:00:00,2025-05-30T12:00:00,onboarding
TKT-e87e10dc,ACC-628,Data sync failure,critical,resolved,2025-07-09T14:00:00,2025-07-15T10:00:00,technical
TKT-e124eb87,ACC-628,Missing overage charges,medium,in_progress,2025-07-02T14:00:00,,billing
TKT-3aa2f8a8,ACC-630,Dashboard not loading,low,resolved,2025-05-06T14:00:00,2025-05-08T15:00:00,bug
TKT-ceef9fab,ACC-630,Bulk export capability,low,resolved,2025-05-20T14:00:00,2025-05-22T04:00:00,feature_request
TKT-329edef2,ACC-630,Billing cycle question,low,in_progress,2025-06-24T14:00:00,,billing
TKT-cd045231,ACC-630,API latency spike,medium,resolved,2025-07-09T14:00:00,2025-07-16T10:00:00,technical
TKT-ee782330,ACC-631,Billing cycle question,low,resolved,2025-06-24T14:00:00,2025-06-29T20:00:00,billing
TKT-e326a113,ACC-632,Custom dashboard request,medium,resolved,2025-05-11T14:00:00,2025-05-12T07:00:00,feature_request
TKT-de733653,ACC-632,Export file corrupted,low,resolved,2025-06-08T14:00:00,2025-06-11T15:00:00,bug
TKT-91b526c1,ACC-632,Dashboard not loading,critical,open,2025-06-04T14:00:00,,bug
TKT-33e032f1,ACC-632,Authentication error,low,resolved,2025-05-04T14:00:00,2025-05-04T17:00:00,technical
TKT-8e5bf3d9,ACC-633,Authentication error,medium,resolved,2025-05-03T14:00:00,2025-05-08T03:00:00,technical
TKT-a2aa6f4a,ACC-633,Custom dashboard request,high,resolved,2025-05-12T14:00:00,2025-05-18T07:00:00,feature_request
TKT-ddd01668,ACC-636,API latency spike,medium,resolved,2025-05-29T14:00:00,2025-06-02T17:00:00,technical
TKT-3fcd76d8,ACC-636,Data duplication in reports,medium,resolved,2025-06-21T14:00:00,2025-06-27T13:00:00,bug
TKT-63f66eb4,ACC-638,Incorrect usage metrics,low,resolved,2025-05-22T14:00:00,2025-05-24T15:00:00,bug
TKT-6f073610,ACC-638,Rate limiting issue,low,resolved,2025-07-04T14:00:00,2025-07-06T17:00:00,technical
TKT-735299d2,ACC-638,Bulk export capability,medium,resolved,2025-06-07T14:00:00,2025-06-09T15:00:00,feature_request
TKT-c365afc8,ACC-639,Missing overage charges,critical,resolved,2025-05-21T14:00:00,2025-05-22T15:00:00,billing
TKT-e556deb1,ACC-639,Custom dashboard request,medium,resolved,2025-07-05T14:00:00,2025-07-06T08:00:00,feature_request
TKT-3ec2440f,ACC-639,Data sync failure,high,resolved,2025-06-23T14:00:00,2025-06-30T03:00:00,technical
TKT-a84792f8,ACC-639,Integration setup help,high,resolved,2025-06-27T14:00:00,2025-06-28T16:00:00,onboarding
TKT-fe8d3c96,ACC-640,Migration assistance,high,resolved,2025-05-13T14:00:00,2025-05-17T13:00:00,onboarding
TKT-7391bc51,ACC-640,API latency spike,low,resolved,2025-07-03T14:00:00,2025-07-05T17:00:00,technical
TKT-7710cf33,ACC-641,Incorrect invoice amount,critical,resolved,2025-05-27T14:00:00,2025-05-28T09:00:00,billing
TKT-87483781,ACC-641,Dashboard not loading,critical,in_progress,2025-06-13T14:00:00,,bug
TKT-8b618681,ACC-641,API latency spike,medium,resolved,2025-05-08T14:00:00,2025-05-12T18:00:00,technical
TKT-f78d8b36,ACC-641,API latency spike,high,resolved,2025-07-02T14:00:00,2025-07-09T02:00:00,technical
TKT-687a2344,ACC-642,Bulk export capability,high,in_progress,2025-07-06T14:00:00,,feature_request
TKT-306da515,ACC-642,Billing cycle question,critical,resolved,2025-06-26T14:00:00,2025-06-28T21:00:00,billing
TKT-9ccea988,ACC-642,Incorrect invoice amount,medium,in_progress,2025-05-09T14:00:00,,billing
TKT-47320782,ACC-642,Export file corrupted,medium,resolved,2025-07-04T14:00:00,2025-07-06T13:00:00,bug
TKT-9c696564,ACC-644,API v2 access,high,resolved,2025-07-08T14:00:00,2025-07-10T01:00:00,feature_request
TKT-44056378,ACC-644,Billing cycle question,high,resolved,2025-05-03T14:00:00,2025-05-05T04:00:00,billing
TKT-91dac1aa,ACC-644,Team training request,medium,resolved,2025-06-12T14:00:00,2025-06-19T08:00:00,onboarding
TKT-7ecd406d,ACC-644,Dashboard not loading,medium,in_progress,2025-07-06T14:00:00,,bug
TKT-ad1ab8b5,ACC-645,Data duplication in reports,critical,open,2025-05-08T14:00:00,,bug
TKT-6c61f387,ACC-645,Payment processing issue,medium,resolved,2025-05-23T14:00:00,2025-05-26T09:00:00,billing
TKT-5f305ffe,ACC-645,API latency spike,high,resolved,2025-06-14T14:00:00,2025-06-19T02:00:00,technical
TKT-89c9fc5e,ACC-645,Incorrect invoice amount,medium,resolved,2025-06-24T14:00:00,2025-06-29T23:00:00,billing
TKT-78012e25,ACC-646,Payment processing issue,high,resolved,2025-04-30T14:00:00,2025-05-04T21:00:00,billing
TKT-1692b476,ACC-646,Incorrect invoice amount,high,open,2025-06-02T14:00:00,,billing
TKT-100374cf,ACC-646,Missing overage charges,high,resolved,2025-07-08T14:00:00,2025-07-11T08:00:00,billing
TKT-c439ecc8,ACC-646,Data sync failure,high,open,2025-06-04T14:00:00,,technical
TKT-7039faec,ACC-646,Incorrect usage metrics,high,resolved,2025-06-30T14:00:00,2025-07-06T21:00:00,bug
TKT-7295e2c2,ACC-646,Export file corrupted,critical,resolved,2025-06-17T14:00:00,2025-06-23T06:00:00,bug
TKT-bca3361e,ACC-646,Authentication error,medium,in_progress,2025-06-19T14:00:00,,technical
TKT-b24e2a5c,ACC-646,Data duplication in reports,critical,resolved,2025-06-16T14:00:00,2025-06-18T23:00:00,bug
TKT-80386515,ACC-647,Authentication error,low,resolved,2025-06-09T14:00:00,2025-06-11T14:00:00,technical
TKT-5880c610,ACC-648,Bulk export capability,medium,resolved,2025-06-20T14:00:00,2025-06-21T00:00:00,feature_request
TKT-a1d40f1d,ACC-649,Bulk export capability,high,resolved,2025-05-21T14:00:00,2025-05-22T12:00:00,feature_request
TKT-ec5ec5eb,ACC-649,Export file corrupted,low,resolved,2025-04-29T14:00:00,2025-05-02T22:00:00,bug
TKT-78219d73,ACC-649,Billing cycle question,high,resolved,2025-05-14T14:00:00,2025-05-19T19:00:00,billing
TKT-c1a3af8f,ACC-652,Export file corrupted,medium,resolved,2025-06-09T14:00:00,2025-06-10T01:00:00,bug
TKT-63748fed,ACC-652,Team training request,low,in_progress,2025-07-05T14:00:00,,onboarding
TKT-f6f31fd4,ACC-654,Incorrect invoice amount,low,resolved,2025-05-30T14:00:00,2025-06-03T18:00:00,billing
TKT-44d4d1c6,ACC-655,Authentication error,critical,resolved,2025-05-04T14:00:00,2025-05-11T11:00:00,technical
TKT-64ce9fbf,ACC-655,Missing overage charges,medium,resolved,2025-04-27T14:00:00,2025-05-03T14:00:00,billing
TKT-d757ff5c,ACC-655,SSO integration,critical,resolved,2025-06-09T14:00:00,2025-06-12T21:00:00,feature_request
TKT-57a84ac7,ACC-655,Integration setup help,high,resolved,2025-07-03T14:00:00,2025-07-05T02:00:00,onboarding
TKT-3a8b3601,ACC-656,Authentication error,high,resolved,2025-07-08T14:00:00,2025-07-09T15:00:00,technical
TKT-ca5a8a6b,ACC-657,Team training request,medium,open,2025-05-22T14:00:00,,onboarding
TKT-b8032e49,ACC-658,Team training request,high,open,2025-06-07T14:00:00,,onboarding
TKT-1e97e364,ACC-658,Bulk export capability,low,resolved,2025-07-06T14:00:00,2025-07-12T15:00:00,feature_request
TKT-562ebd24,ACC-659,Team training request,high,resolved,2025-05-28T14:00:00,2025-06-03T02:00:00,onboarding
TKT-48d0f050,ACC-659,Migration assistance,high,in_progress,2025-07-09T14:00:00,,onboarding
TKT-bfabba58,ACC-659,API latency spike,high,open,2025-05-19T14:00:00,,technical
TKT-0d31a57e,ACC-659,Integration setup help,medium,in_progress,2025-06-12T14:00:00,,onboarding
TKT-0c39eb05,ACC-659,Incorrect usage metrics,medium,resolved,2025-05-22T14:00:00,2025-05-23T20:00:00,bug
TKT-d8004690,ACC-659,Data sync failure,critical,resolved,2025-05-15T14:00:00,2025-05-18T20:00:00,technical
TKT-bd64eda4,ACC-659,Data sync failure,critical,in_progress,2025-05-08T14:00:00,,technical
TKT-90bac314,ACC-659,API latency spike,high,resolved,2025-05-05T14:00:00,2025-05-08T00:00:00,technical
TKT-133bf63f,ACC-659,Dashboard not loading,high,resolved,2025-06-16T14:00:00,2025-06-19T05:00:00,bug
TKT-1d589466,ACC-660,Migration assistance,medium,resolved,2025-06-07T14:00:00,2025-06-13T21:00:00,onboarding
TKT-21a389d9,ACC-660,Rate limiting issue,critical,resolved,2025-06-20T14:00:00,2025-06-24T11:00:00,technical
TKT-3301c6bc,ACC-660,Authentication error,medium,resolved,2025-06-05T14:00:00,2025-06-07T03:00:00,technical
TKT-704a28b0,ACC-660,API latency spike,medium,resolved,2025-05-11T14:00:00,2025-05-15T20:00:00,technical
TKT-a940d3cc,ACC-661,Export file corrupted,medium,in_progress,2025-05-31T14:00:00,,bug
TKT-af51ea07,ACC-661,Incorrect usage metrics,low,open,2025-07-04T14:00:00,,bug
TKT-3ab66c8b,ACC-661,Data duplication in reports,medium,in_progress,2025-06-19T14:00:00,,bug
TKT-61ab084e,ACC-662,Migration assistance,medium,in_progress,2025-07-08T14:00:00,,onboarding
TKT-713fc283,ACC-662,API v2 access,critical,resolved,2025-06-13T14:00:00,2025-06-13T18:00:00,feature_request
